"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-14","24.61",",,W",,,"1.94",",,W,2400","5.1",",,W,2400","3.9",",,W,2400","32","H,,S","36",",,W","23",",,W","   40",",,W","   40",",,W","38.9",",,W","48.1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-15","21.25",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","3.9",",,W,2400","25","H,,S","28",",,W","22",",,W","  290",",,W","  290",",,W","32.0",",,W","42.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-16","17.22",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","3.9",",,W,2400","30","H,,S","40",",,W","25",",,W","  290",",,W","  290",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-17","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","3.1",",,W,2400","36","H,,S","45",",,W","30",",,W","  240",",,W","  290",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-18","10.96",",,W",,,"0.07",",,W,2400","0.0","T,,W,2400","2.0",",,W,2400","36","H,,S","40",",,W","28",",,W","   40",",,W","   40",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-19","14.54",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","1.2",",,W,2400","40","H,,S","48",",,W","35",",,W","   20",",,W","   30",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-20","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","55",",,W","35",",,W","  340",",,W","  360",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-21","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","57",",,W","42",",,W","  210",",,W","  210",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-22","23.49",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","50",",,W","24",",,W","  320",",,W","  300",",,W","38.0",",,W","53.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-23","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31","H,,S","44",",,W","23",",,W","  320",",,W","  320",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-24","13.87",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","49",",,W","32",",,W","  190",",,W","  190",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-25","8.72",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","62",",,W","42",",,W","   40",",,W","   40",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-26","12.08",",,W",,,"0.14",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","43",",,W","39",",,W","   70",",,W","   90",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-27","6.04",",,W",,,"0.19",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","58",",,W","40",",,W","  220",",,W","   60",",,W","12.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-28","8.28",",,W",,,"0.93",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","49",",,W","42",",,W","   80",",,W","   80",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-29","16.33",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","61",",,W","42",",,W","  330",",,W","  330",",,W","25.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-30","9.62",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","50",",,W","37",",,W","  200",",,W","   10",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-03-31","16.11",",,W",,,"2.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","42",",,W","39",",,W","   70",",,W","   70",",,W","31.1",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-01","16.55",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","47",",,W","38",",,W","   20",",,W","   30",",,W","25.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-02","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","65",",,W","40",",,W","  330",",,W","  320",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-03","8.72",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","59",",,W","42",",,W","  130",",,W","  120",",,W","23.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-04","10.51",",,W",,,"1.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","54",",,W","46",",,W","  130",",,W","  120",",,W","29.1",",,W","38.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-05","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","60",",,W","44",",,W","  110",",,W","  100",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-06","16.11",",,W",,,"0.96",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","54",",,W","42",",,W","   80",",,W","  100",",,W","29.1",",,W","40.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-07","20.36",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","52",",,W","41",",,W","  280",",,W","  290",",,W","28.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-08","17.00",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","58",",,W","41",",,W","  320",",,W","  270",",,W","28.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-09","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","61",",,W","40",",,W","  180",",,W","  180",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-10","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","62",",,W","43",",,W","  190",",,W","  190",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-11","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","66",",,W","47",",,W","  180",",,W","  180",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-12","6.93",",,W",,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","73",",,W","52",",,W","  310",",,W","  310",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-13","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","66",",,W","49",",,W","  330",",,W","  320",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-14","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","60",",,W","47",",,W","  180",",,W","  190",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-15","11.18",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","58",",,W","44",",,W","  170",",,W","  180",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-16","13.20",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","83",",,W","51",",,W","  280",",,W","  270",",,W","36.9",",,W","47.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-17","14.99",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","76",",,W","58",",,W","  340",",,W","  350",",,W","29.1",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-18","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","62",",,W","47",",,W","  140",",,W","  150",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-19","12.53",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","52",",,W","45",",,W","  130",",,W","  150",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-20","6.49",",,W",,,"0.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","64",",,W","50",",,W","  110",",,W","  100",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-21","9.17",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","58",",,W","49",",,W","  100",",,W","   90",",,W","21.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-22","7.83",",,W",,,"0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","58",",,W","50",",,W","  360",",,W","  360",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-23","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","61",",,W","47",",,W","  360",",,W","  350",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-24","7.38",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","57",",,W","44",",,W","   80",",,W","   70",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-25","17.00",",,W",,,"0.98",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","59",",,W","51",",,W","   60",",,W","   60",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-26","8.72",",,W",,,"0.48",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","62",",,W","54",",,W","   30",",,W","   30",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-27","7.61",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","65",",,W","56",",,W","  140",",,W","  140",",,W","17.0",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-28","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","74",",,W","55",",,W","  180",",,W","  180",",,W","19.9",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-29","12.75",",,W",,,"0.16",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","69","H,,S","85",",,W","60",",,W","  290",",,W","  290",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-04-30","13.87",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","70",",,W","51",",,W","  100",",,W","  100",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-01","12.75",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","67",",,W","50",",,W","  180",",,W","  180",",,W","28.0",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-02","18.34",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","77",",,W","59",",,W","  270",",,W","  240",",,W","36.0",",,W","47.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-03","17.45",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","68",",,W","52",",,W","  330",",,W","  310",",,W","30.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-04","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","61",",,W","44",",,W","  150",",,W","  150",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-05","15.66",",,W",,,"1.78",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","61",",,W","51",",,W","  110",",,W","  110",",,W","30.0",",,W","38.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-06","19.24",",,W",,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","62",",,W","54",",,W","  170",",,W","  160",",,W","28.0",",,W","36.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-07","15.43",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","57",",,W","49",",,W","  260",",,W","  260",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-08","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","61",",,W","42",",,W","  280",",,W","  270",",,W","23.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-09","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","63",",,W","47",",,W","  200",",,W","  180",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-10","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","60",",,W","50",",,W","  170",",,W","  200",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-11","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","61",",,W","48",",,W","  120",",,W","  160",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-12","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","61",",,W","47",",,W","  160",",,W","  150",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-13","14.76",",,W",,,"1.65",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","53",",,W","47",",,W","   40",",,W","   30",",,W","28.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-14","15.88",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","70",",,W","47",",,W","  320",",,W","  320",",,W","36.0",",,W","45.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-15","20.58",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,S","69",",,W","54",",,W","  310",",,W","  310",",,W","35.1",",,W","42.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-16","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","78",",,W","58",",,W","  230",",,W","  310",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-17","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","77",",,W","57",",,W","  190",",,W","  180",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-18","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","85",",,W","65",",,W","  180",",,W","  180",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-19","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","92",",,W","67",",,W","   20",",,W","   20",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-20","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","67",",,W","53",",,W","   40",",,W","   40",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-21","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","65",",,W","49",",,W","  130",",,W","  120",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-22","8.50",",,W",,,"0.65",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","63",",,W","55",",,W","  140",",,W","  140",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-23","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","70",",,W","59",",,W","  340",",,W","  330",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-24","9.17",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","69",",,W","57",",,W","   90",",,W","  110",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-25","13.42",",,W",,,"1.14",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","61",",,W","56",",,W","   80",",,W","   80",",,W","23.9",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-26","12.30",",,W",,,"0.19",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","77",",,W","57",",,W","  300",",,W","  270",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-27","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","73",",,W","60",",,W","  300",",,W","  190",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-28","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","68",",,W","58",",,W","  120",",,W","  110",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-29","8.50",",,W",,,"0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","61",",,W","56",",,W","   80",",,W","   90",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-30","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","60",",,W","55",",,W","  100",",,W","  120",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-05-31","6.71",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","73",",,W","58",",,W","  180",",,W",,,"12.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-06-01","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","82",",,W","60",",,W","  260",",,W","  260",",,W","23.0",",,W","28.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-06-02","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","77",",,W","57",",,W","  320",",,W","  320",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2017-06-03","11.41",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","76",",,W","56",",,W","  300",",,W","  320",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
